Host_Death_Time,Host_Build,Level,Waterflow_Death,Health_Pct,Location,Phantom_Count,Phantom_Build,Phantom_Death,Likely_Beaten
,,177.0,,,,1.0,,,1
,,163.96673202883065,,,,1.0332679711693584,,,1
,,135.12188808253228,,,,2.0,,,1
,,154.41586133940794,,,,1.4158613394079476,,,1
,,120.12625981841593,,,,1.0631299092079665,,,1
,,178.60324494354447,,,,1.6032449435444707,,,1
,,174.0,,,,2.0,,,1
,,123.54873338592688,,,,1.5487333859268855,,,1
,,137.0,,,,2.0,,,1
,,132.46993754494827,,,,1.5300624550517323,,,1
,,143.06403907504392,,,,1.0,,,1
,,128.17858150921666,,,,2.0,,,1
,,147.1823766216955,,,,1.8176233783044862,,,1
,,178.10494339600018,,,,2.0,,,1
,,154.8532424691971,,,,1.8532424691971174,,,1
,,175.0,,,,1.3264534218686093,,,1
,,157.86263825403134,,,,1.8626382540313258,,,1
,,130.44626006101598,,,,2.0,,,1
,,177.95393693631803,,,,1.0,,,1
,,128.9308240749901,,,,2.0,,,1
,,140.3392014703091,,,,2.0,,,1
,,159.50727423137351,,,,1.0,,,1
,,139.0,,,,2.0,,,1
,,134.15434647772267,,,,1.1543464777226577,,,1
,,141.0,,,,1.7403967162915215,,,1
,,159.99835624288755,,,,1.0,,,1
,,128.0,,,,2.0,,,1
,,126.0,,,,2.0,,,1
,,158.5212951420345,,,,2.0,,,1
,,171.0,,,,2.0,,,1
,,122.0,,,,1.105405285956167,,,1
,,134.44617655936628,,,,2.0,,,1
,,173.5129793498209,,,,1.4870206501790926,,,1
,,165.28139298217215,,,,1.281392982172163,,,1
,,139.0,,,,1.1777718874229894,,,1
,,123.0,,,,1.0,,,1
,,170.0,,,,1.7328591873318309,,,1
,,158.0,,,,2.0,,,1
,,175.0,,,,1.7227846006215213,,,1
,,170.76815870828528,,,,2.0,,,1
,,170.2944372883503,,,,2.0,,,1
,,163.69229718661015,,,,1.3077028133898438,,,1
,,146.51565069930507,,,,2.0,,,1
,,138.07300359289962,,,,1.0730035928996273,,,1
,,174.74402858034767,,,,1.0,,,1
,,133.0,,,,1.2889990380501888,,,1
,,166.2344994776741,,,,2.0,,,1
,,134.0,,,,2.0,,,1
,,163.0,,,,1.082159116906447,,,1
,,134.10802895749157,,,,2.0,,,1
,,123.76736336161322,,,,1.7673633616132252,,,1
,,137.75026079408732,,,,1.7502607940873154,,,1
,,122.27450667350708,,,,2.0,,,1
,,128.37533602571628,,,,2.0,,,1
,,158.0,,,,2.0,,,1
,,134.54779752089647,,,,2.0,,,1
,,127.5218171560141,,,,2.0,,,1
,,123.0,,,,1.6865139430432525,,,1
,,175.18492789932418,,,,2.0,,,1
,,156.0,,,,1.8774521266031687,,,1
,,139.22681649874124,,,,1.0,,,1
,,156.67158774293893,,,,1.0,,,1
,,158.96827750818397,,,,2.0,,,1
,,153.60490002022834,,,,1.534966673409444,,,1
,,166.9246045501703,,,,1.9623022750851473,,,1
,,147.0,,,,2.0,,,1
,,147.67927547554004,,,,2.0,,,1
,,139.0,,,,1.562429374117921,,,1
,,122.0,,,,1.7205546926810973,,,1
,,178.0,,,,1.7825001443802937,,,1
,,169.1134974733581,,,,1.0,,,1
,,137.60135750578695,,,,2.0,,,1
,,175.13707760648902,,,,2.0,,,1
,,136.73292499254367,,,,2.0,,,1
,,162.53466092307553,,,,1.0,,,1
,,165.8587614298387,,,,1.858761429838704,,,1
,,128.3258813426158,,,,2.0,,,1
,,154.90808453015617,,,,1.9540422650780858,,,1
,,175.8781204982186,,,,2.0,,,1
,,155.0,,,,2.0,,,1
,,177.09586464742182,,,,1.0,,,1
,,144.0,,,,1.9313513338521278,,,1
,,163.9918891959475,,,,1.0081108040525084,,,1
,,141.0486031380209,,,,1.9513968619791062,,,1
,,141.1370209100363,,,,1.0,,,1
,,170.46241537430743,,,,2.0,,,1
,,173.81507970253284,,,,1.1849202974671442,,,1
,,178.57184482696988,,,,1.5718448269698801,,,1
,,136.06142512925985,,,,2.0,,,1
,,169.7760754122034,,,,1.7760754122034106,,,1
,,137.3632727963989,,,,2.0,,,1
,,144.43864750024605,,,,1.0,,,1
,,175.0,,,,2.0,,,1
,,155.0,,,,2.0,,,1
,,144.26259005568807,,,,1.7374099443119462,,,1
,,154.53704131474197,,,,1.5370413147419741,,,1
,,126.83999776060435,,,,2.0,,,1
,,166.0,,,,2.0,,,1
,,177.0,,,,1.0,,,1
,,171.99378397537816,,,,1.006216024621828,,,1
,,123.6853710910648,,,,1.6853710910648012,,,1
,,139.0,,,,1.6740175348839674,,,1
,,128.84431486415238,,,,2.0,,,1
,,162.91580758335067,,,,1.0,,,1
,,139.7179326909401,,,,2.0,,,1
,,134.0,,,,2.0,,,1
,,133.0,,,,1.3262821515689465,,,1
,,163.02075803212395,,,,1.0,,,1
,,134.2391140223285,,,,1.2391140223284904,,,1
,,139.95726039393804,,,,1.0427396060619514,,,1
,,122.13534764539726,,,,1.8646523546027458,,,1
,,134.0,,,,2.0,,,1
,,156.0,,,,2.0,,,1
,,174.47652647083223,,,,1.4765264708322374,,,1
,,175.0,,,,1.2621195848312576,,,1
,,120.0,,,,1.8609977948009222,,,1
,,147.4400710750665,,,,1.5599289249335015,,,1
,,157.4828512744101,,,,1.4828512744101048,,,1
,,159.7877143583314,,,,1.2122856416685912,,,1
,,147.0,,,,2.0,,,1
,,145.0,,,,1.1635790770143606,,,1
,,133.0,,,,1.5024656497627655,,,1
,,120.0287624719683,,,,1.0,,,1
,,139.8029813013091,,,,1.8029813013091038,,,1
,,141.98079380541458,,,,1.0192061945854152,,,1
,,170.39407380458576,,,,2.0,,,1
,,127.49629161291593,,,,2.0,,,1
,,134.87841586304495,,,,2.0,,,1
,,123.0,,,,1.9525167896845987,,,1
,,137.24546308409754,,,,1.0,,,1
,,128.0,,,,2.0,,,1
,,170.0,,,,1.5922213993314405,,,1
,,122.299064634982,,,,2.0,,,1
,,135.80572642899818,,,,2.0,,,1
,,163.0,,,,1.4472010322164381,,,1
,,128.82982126471728,,,,2.0,,,1
,,158.0,,,,2.0,,,1
,,162.41120406721186,,,,1.0,,,1
,,134.33663746598532,,,,2.0,,,1
,,123.88177758792754,,,,1.88177758792754,,,1
,,162.4014976105649,,,,1.0,,,1
,,178.0,,,,1.7931285379630564,,,1
,,174.0,,,,2.0,,,1
,,175.0,,,,1.8140384924425823,,,1
,,163.95081865991642,,,,1.0,,,1
,,158.0,,,,2.0,,,1
,,155.0,,,,2.0,,,1
,,155.03038406109567,,,,1.969615938904338,,,1
,,123.0,,,,1.0,,,1
,,155.30040346697646,,,,2.0,,,1
,,127.29414723229084,,,,2.0,,,1
,,177.8841769177632,,,,1.8841769177632057,,,1
,,144.0,,,,1.7059562365800072,,,1
,,174.50368860932824,,,,2.0,,,1
,,127.17084935971586,,,,2.0,,,1
,,127.4918582813348,,,,2.0,,,1
,,121.24048270853783,,,,1.620241354268912,,,1
,,170.52225787360047,,,,2.0,,,1
,,134.0,,,,1.521841076444156,,,1
,,132.53593995612366,,,,2.0,,,1
,,162.25713280129457,,,,1.0,,,1
,,140.63326320160942,,,,2.0,,,1
,,163.45028248383153,,,,1.5497175161684742,,,1
,,142.0,,,,1.4688905036624724,,,1
,,122.50856466759042,,,,1.0,,,1
,,155.0,,,,2.0,,,1
,,154.39312280428808,,,,1.696561402144046,,,1
,,175.0,,,,1.9240729888456831,,,1
,,120.0,,,,1.820324088147201,,,1
,,132.5618637898095,,,,1.4381362101904815,,,1
,,122.67140607264373,,,,1.328593927356263,,,1
,,145.14738344615762,,,,2.0,,,1
,,133.38083195575695,,,,2.0,,,1
,,170.82480694797982,,,,2.0,,,1
,,147.68881050359,,,,1.3111894964100128,,,1
,,125.10387272212094,,,,2.0,,,1
,,157.5163236091693,,,,1.7581618045846468,,,1
,,123.0,,,,1.425997519468428,,,1
,,166.0,,,,2.0,,,1
,,171.6577653832726,,,,1.3422346167274,,,1
,,162.128790760678,,,,2.0,,,1
,,173.06704337447178,,,,2.0,,,1
,,168.1730235620749,,,,1.4134882189625513,,,1
,,158.4739174815826,,,,1.526082518417403,,,1
,,122.2406891448498,,,,2.0,,,1
,,170.71266561898653,,,,2.0,,,1
,,123.80683999159157,,,,1.8068399915915672,,,1
,,137.0,,,,1.4713082745741213,,,1
,,170.0,,,,2.0,,,1
,,163.2435509695133,,,,1.0,,,1
,,141.0,,,,1.4827065178477468,,,1
,,120.82621479545429,,,,1.0,,,1
,,122.0,,,,2.0,,,1
,,170.58763351272532,,,,1.587633512725319,,,1
,,141.9277230524268,,,,2.0,,,1
,,141.4242141372256,,,,1.0,,,1
,,128.8536545489411,,,,2.0,,,1
,,141.27471291564544,,,,2.0,,,1
,,155.6396059599459,,,,2.0,,,1
,,141.0870712055773,,,,1.9129287944226918,,,1
,,139.79785060077472,,,,1.2021493992252708,,,1
,,155.54549034049484,,,,1.4545096595051643,,,1
,,152.20705708338303,,,,1.2070570833830327,,,1
,,146.08794622256994,,,,2.0,,,1
,,133.2315990247639,,,,2.0,,,1
,,158.15107613052393,,,,1.8489238694760728,,,1
,,134.39727147284046,,,,2.0,,,1
,,167.49110125188898,,,,1.754449374055509,,,1
,,159.0,,,,1.1876738197529384,,,1
,,178.3143220703891,,,,1.6571610351945494,,,1
,,122.0,,,,2.0,,,1
,,169.42959050859636,,,,1.4295905085963585,,,1
,,148.581564204438,,,,1.0,,,1
,,120.0,,,,1.2853043247642657,,,1
,,120.0,,,,1.2402194332083856,,,1
,,140.0,,,,1.556228660907755,,,1
,,156.71763208095734,,,,1.0,,,1
,,140.0,,,,1.919046263884312,,,1
,,170.1233861729841,,,,2.0,,,1
,,122.0,,,,2.0,,,1
,,162.6985369405412,,,,1.6985369405411994,,,1
,,120.80125401425603,,,,1.0,,,1
,,173.20126378813447,,,,2.0,,,1
,,158.21952675640847,,,,1.890236621795771,,,1
,,144.88509365663808,,,,1.8850936566380896,,,1
,,120.0076742910156,,,,1.0038371455078008,,,1
,,127.49799180226081,,,,2.0,,,1
,,128.58312782345286,,,,2.0,,,1
,,170.0,,,,2.0,,,1
,,127.10902385487566,,,,2.0,,,1
,,127.31404380691843,,,,2.0,,,1
,,156.0,,,,1.5008010531586682,,,1
,,126.43315837125448,,,,2.0,,,1
,,141.1273741145141,,,,1.0,,,1
,,131.91289071053856,,,,2.0,,,1
,,138.51261555832795,,,,1.512615558327957,,,1
,,137.0,,,,1.308583942486848,,,1
,,120.52350220026896,,,,1.0,,,1
,,141.6242407369975,,,,1.375759263002482,,,1
,,162.82938515014237,,,,1.0,,,1
,,141.19033697509505,,,,1.8096630249049523,,,1
,,153.0,,,,1.9172205918248628,,,1
,,169.44644146733765,,,,1.0,,,1
,,177.29923200430105,,,,1.0,,,1
,,163.43085827538226,,,,1.5691417246177293,,,1
,,125.37561623242722,,,,2.0,,,1
,,137.0,,,,1.274888840066684,,,1
,,163.0,,,,1.7963006634151322,,,1
,,177.83293739231866,,,,1.0,,,1
,,135.01423175041427,,,,2.0,,,1
,,174.20871570750333,,,,2.0,,,1
,,122.0,,,,1.3986159293114366,,,1
,,168.32155940321644,,,,1.0,,,1
,,176.54459544871074,,,,1.4554045512892506,,,1
,,147.0410681727904,,,,1.9589318272095946,,,1
,,173.74482507552992,,,,2.0,,,1
,,173.5540444549079,,,,2.0,,,1
,,129.04004645946438,,,,2.0,,,1
,,133.0625069415104,,,,1.937493058489589,,,1
,,131.61253353617823,,,,2.0,,,1
,,172.0,,,,1.583421519018435,,,1
,,147.53579605104787,,,,1.4642039489521266,,,1
,,120.0,,,,1.3807956827078451,,,1
,,171.48029425879136,,,,1.5197057412086443,,,1
,,141.33829615451864,,,,2.0,,,1
,,144.7808739353292,,,,2.0,,,1
,,151.66147043844913,,,,1.0,,,1
,,133.59643395462567,,,,1.0,,,1
,,178.5153104830637,,,,2.0,,,1
,,128.0,,,,2.0,,,1
,,126.0,,,,2.0,,,1
,,128.0,,,,2.0,,,1
,,165.4686431682473,,,,2.0,,,1
,,134.60422232033957,,,,2.0,,,1
,,124.0,,,,1.386848088896982,,,1
,,142.38879556245953,,,,2.0,,,1
,,141.7003313161585,,,,1.2996686838414908,,,1
,,158.03789789583496,,,,2.0,,,1
,,122.53563450058758,,,,1.4643654994124256,,,1
,,172.6182907987548,,,,1.618290798754788,,,1
,,175.0,,,,2.0,,,1
,,156.0,,,,1.3332684701424102,,,1
,,155.51097074304505,,,,2.0,,,1
,,163.57123570888533,,,,1.4287642911146836,,,1
,,142.0,,,,2.0,,,1
,,177.97791415469882,,,,1.9779141546988201,,,1
,,155.0,,,,2.0,,,1
,,178.6663391093663,,,,1.6663391093663074,,,1
,,175.0,,,,1.6123048451609931,,,1
,,158.0,,,,2.0,,,1
,,123.73816827053685,,,,1.0,,,1
,,165.2860711704475,,,,1.0,,,1
,,175.93871463537403,,,,2.0,,,1
,,123.50763769648037,,,,1.0,,,1
,,160.70086569912542,,,,1.7008656991254285,,,1
,,174.85555112343587,,,,2.0,,,1
,,171.16341777781304,,,,1.418291111093486,,,1
,,128.38117441025912,,,,2.0,,,1
,,140.0632754441465,,,,1.0,,,1
,,176.0,,,,2.0,,,1
,,143.00549222681823,,,,1.0,,,1
,,134.8215839034365,,,,2.0,,,1
,,134.89184498542664,,,,2.0,,,1
,,134.15789313751648,,,,2.0,,,1
,,147.38586682381248,,,,1.6141331761875182,,,1
,,134.0,,,,1.3258245840194487,,,1
,,134.0,,,,1.1917362173902664,,,1
,,170.55549728016962,,,,2.0,,,1
,,123.41608071073887,,,,1.4160807107388647,,,1
,,158.79300639875495,,,,1.2069936012450582,,,1
,,140.14859425210852,,,,1.0,,,1
,,175.0,,,,1.084264366155851,,,1
,,134.0,,,,2.0,,,1
,,174.3196155862375,,,,2.0,,,1
,,140.7258796361808,,,,2.0,,,1
,,134.17232480521872,,,,2.0,,,1
,,167.5202643467992,,,,1.0,,,1
,,148.0,,,,1.2109771554518658,,,1
,,174.8808934641233,,,,1.0,,,1
,,137.85945287200445,,,,1.1405471279955428,,,1
,,155.2864737377446,,,,1.7135262622554164,,,1
,,158.0,,,,2.0,,,1
,,165.7480160766994,,,,2.0,,,1
,,152.8365308907609,,,,1.8365308907609035,,,1
,,132.70433531595717,,,,2.0,,,1
,,165.07140311846936,,,,2.0,,,1
,,127.52251298076814,,,,2.0,,,1
,,170.69373211299538,,,,2.0,,,1
,,148.46983743132284,,,,1.2650812843385726,,,1
,,172.30380754969892,,,,2.0,,,1
,,142.0,,,,2.0,,,1
,,174.09271481081026,,,,1.09271481081027,,,1
,,164.5322228748562,,,,1.0,,,1
,,174.82164156977896,,,,1.0,,,1
,,137.10137984246987,,,,1.8986201575301365,,,1
,,131.79189132379574,,,,2.0,,,1
,,162.6231440087031,,,,2.0,,,1
,,132.9645480001631,,,,2.0,,,1
,,178.0,,,,1.0573103100104868,,,1
,,127.82541014875281,,,,2.0,,,1
,,162.70742627516194,,,,1.0,,,1
,,138.71177794499096,,,,1.0,,,1
,,141.10164472483234,,,,2.0,,,1
,,155.0,,,,2.0,,,1
,,120.0,,,,1.8758926322862226,,,1
,,139.12141490550496,,,,2.0,,,1
,,178.27886764264318,,,,2.0,,,1
,,134.0,,,,2.0,,,1
,,155.0,,,,2.0,,,1
,,175.5127879930781,,,,2.0,,,1
,,177.0,,,,1.0,,,1
,,136.24881902701992,,,,2.0,,,1
,,155.40788960850728,,,,2.0,,,1
,,133.0,,,,2.0,,,1
,,120.0,,,,1.0,,,1
,,135.7280122577962,,,,2.0,,,1
,,145.37370468966404,,,,2.0,,,1
,,134.25747897614372,,,,2.0,,,1
,,173.0,,,,2.0,,,1
,,157.77110712880264,,,,1.385553564401314,,,1
,,174.493314209146,,,,2.0,,,1
,,127.85600107489316,,,,2.0,,,1
,,134.0,,,,1.250046318197592,,,1
,,172.80511685131617,,,,1.8051168513161777,,,1
,,139.0,,,,2.0,,,1
,,127.93028057416628,,,,2.0,,,1
,,148.0,,,,1.8934047290879872,,,1
,,148.3878342695711,,,,1.6121657304289057,,,1
,,142.0,,,,1.0,,,1
,,122.0,,,,1.2753037457381755,,,1
,,173.16358440342015,,,,2.0,,,1
,,141.0,,,,1.137510378101699,,,1
,,127.68400285887478,,,,2.0,,,1
,,128.0,,,,2.0,,,1
,,146.9181321112513,,,,2.0,,,1
,,169.95033850854028,,,,1.0,,,1
,,163.0,,,,1.3764808048258454,,,1
,,147.06310636911556,,,,1.9368936308844538,,,1
,,155.32460916851016,,,,2.0,,,1
,,128.0,,,,2.0,,,1
,,141.33726689605422,,,,2.0,,,1
,,126.35919956288019,,,,2.0,,,1
,,123.71864937814615,,,,1.7186493781461585,,,1
,,172.54242466774957,,,,2.0,,,1
,,132.47538585535548,,,,1.5246141446445176,,,1
,,153.2169997686528,,,,1.0,,,1
,,147.2498467705685,,,,2.0,,,1
,,170.54318219544388,,,,1.543182195443865,,,1
,,144.15433265090124,,,,1.1543326509012286,,,1
,,152.34271141577418,,,,1.1142371385913958,,,1
,,161.5107067004578,,,,2.0,,,1
,,132.82797646350224,,,,1.1720235364977485,,,1
,,153.37799403862616,,,,1.622005961373847,,,1
,,163.03763688241233,,,,1.0,,,1
,,131.0,,,,1.4662532815278353,,,1
,,170.20806437703624,,,,2.0,,,1
,,139.0,,,,2.0,,,1
,,171.0,,,,2.0,,,1
,,158.0,,,,2.0,,,1
,,152.2809243794892,,,,1.0,,,1
,,120.0,,,,1.4524821159400054,,,1
,,123.05622188863163,,,,1.0,,,1
,,172.7491096834659,,,,2.0,,,1
,,158.10056273208343,,,,1.8994372679165556,,,1
,,154.3932614850992,,,,1.3932614850992153,,,1
,,141.38328729235323,,,,2.0,,,1
,,163.8607989369155,,,,1.139201063084505,,,1
,,144.65380311331967,,,,1.0,,,1
,,122.65378675112446,,,,1.3462132488755385,,,1
,,175.0,,,,1.649801318976781,,,1
,,144.38278041700553,,,,1.0,,,1
,,172.11519205296935,,,,2.0,,,1
,,133.0,,,,1.0,,,1
,,148.40424164210705,,,,1.0,,,1
,,156.0134696071405,,,,2.0,,,1
,,161.13144297175054,,,,1.8685570282494608,,,1
,,123.4353601421038,,,,1.435360142103798,,,1
,,137.0,,,,2.0,,,1
,,165.2846003823047,,,,2.0,,,1
,,174.51720942769353,,,,2.0,,,1
,,158.84818149827996,,,,2.0,,,1
,,172.3148254867222,,,,2.0,,,1
,,170.290044028178,,,,2.0,,,1
,,160.20146392105354,,,,1.201463921053533,,,1
,,141.26520853699682,,,,2.0,,,1
,,124.0,,,,2.0,,,1
,,155.0,,,,2.0,,,1
,,166.0,,,,2.0,,,1
,,146.77340079120347,,,,2.0,,,1
,,156.0,,,,2.0,,,1
,,175.0,,,,1.5473246843394861,,,1
,,152.49379782109872,,,,1.1645992736995747,,,1
,,133.0,,,,1.0,,,1
,,140.3173888500279,,,,1.0,,,1
,,169.77968090137804,,,,1.7796809013780326,,,1
,,142.96938962401126,,,,1.0,,,1
,,174.10236708458322,,,,2.0,,,1
,,158.0,,,,2.0,,,1
,,142.18753296112973,,,,1.0937664805648613,,,1
,,141.2565648260438,,,,2.0,,,1
,,175.4671729625986,,,,2.0,,,1
,,134.0,,,,2.0,,,1
,,121.38983675956301,,,,1.0,,,1
,,138.01055112245018,,,,1.01055112245019,,,1
,,164.21181969445098,,,,1.0,,,1
,,159.1490481005932,,,,1.8509518994068,,,1
,,173.0,,,,2.0,,,1
,,169.03521517352553,,,,1.0352151735255235,,,1
,,165.25382036144774,,,,2.0,,,1
,,158.19796172971712,,,,1.8020382702828686,,,1
,,148.0,,,,1.8394063049566913,,,1
,,158.46265950315683,,,,1.5373404968431812,,,1
,,147.0,,,,2.0,,,1
,,129.0,,,,2.0,,,1
,,133.72844954482252,,,,2.0,,,1
,,148.0,,,,1.68378487743667,,,1
,,122.8449708536401,,,,1.0,,,1
,,173.4763223522069,,,,1.5236776477930958,,,1
,,160.66975445121824,,,,1.0,,,1
,,139.59762694927753,,,,1.0,,,1
,,124.0,,,,2.0,,,1
,,137.0,,,,2.0,,,1
,,131.30971514815764,,,,2.0,,,1
,,147.0,,,,2.0,,,1
,,171.2090370373859,,,,1.7909629626140777,,,1
,,127.69579496694075,,,,2.0,,,1
,,120.0,,,,1.9442088383461076,,,1
,,175.0,,,,1.9955109680158665,,,1
,,176.54972318955842,,,,1.4502768104415908,,,1
,,142.0,,,,1.2525303896364446,,,1
,,153.44282937038432,,,,1.5571706296156758,,,1
,,170.15273059003727,,,,2.0,,,1
,,163.0,,,,1.2060056785520399,,,1
,,154.85628695495876,,,,1.9520956516529238,,,1
,,170.34186576879816,,,,2.0,,,1
,,141.0141963405497,,,,1.9858036594503048,,,1
,,147.83860888753395,,,,2.0,,,1
,,123.0,,,,1.0,,,1
,,122.0,,,,2.0,,,1
,,163.0,,,,1.0087772119479295,,,1
,,134.38213290882598,,,,2.0,,,1
,,178.6981906303373,,,,2.0,,,1
,,137.0,,,,1.9626030095912026,,,1
,,159.50536525650594,,,,1.4946347434940703,,,1
,,172.59696868871725,,,,2.0,,,1
,,141.63455646774153,,,,1.3654435322584753,,,1
,,166.6211863221941,,,,1.3788136778059168,,,1
,,147.0,,,,2.0,,,1
,,177.97696554612662,,,,1.9769655461266225,,,1
,,128.0,,,,2.0,,,1
,,141.5547259752353,,,,1.5547259752352955,,,1
,,141.48811754343373,,,,1.5118824565662652,,,1
,,153.81306279721412,,,,1.18693720278588,,,1
,,131.1984591921893,,,,2.0,,,1
,,148.14271144158295,,,,1.4286442792085317,,,1
,,177.6285021702362,,,,1.628502170236204,,,1
,,173.78484437837594,,,,2.0,,,1
,,165.62746789876607,,,,1.627467898766073,,,1
,,161.92366483754967,,,,1.0,,,1
,,159.99751813117268,,,,1.0,,,1
,,122.03245107679068,,,,2.0,,,1
,,174.23558822824467,,,,2.0,,,1
,,131.6206142315834,,,,1.3103071157916975,,,1
,,137.60087389955504,,,,1.0,,,1
,,161.24225715758476,,,,1.7577428424152326,,,1
,,158.7965120054447,,,,2.0,,,1
,,176.9545538424175,,,,1.0454461575825,,,1
,,123.0,,,,1.0,,,1
,,174.9530074989969,,,,2.0,,,1
,,177.66118697839516,,,,1.0,,,1
,,175.0,,,,2.0,,,1
,,140.0,,,,1.2390145346659434,,,1
,,175.0,,,,2.0,,,1
,,134.0,,,,2.0,,,1
,,158.0,,,,2.0,,,1
,,170.2591307316148,,,,2.0,,,1
,,159.54257332696596,,,,1.0,,,1
,,123.0,,,,1.0,,,1
,,137.0,,,,2.0,,,1
,,141.59305618996737,,,,1.4069438100326424,,,1
,,126.51077274525008,,,,2.0,,,1
,,147.86665553268364,,,,1.1333444673163704,,,1
,,123.0,,,,1.0,,,1
,,161.2916934507216,,,,1.708306549278414,,,1
,,137.0,,,,1.9243095670525578,,,1
,,126.23038663938588,,,,2.0,,,1
,,127.71075609718034,,,,2.0,,,1
,,136.63064586991058,,,,2.0,,,1
,,125.32748547725078,,,,2.0,,,1
,,154.11823839247214,,,,1.1182383924721404,,,1
,,147.09210957501244,,,,1.953945212493776,,,1
,,171.86557122009475,,,,1.1344287799052355,,,1
,,137.57721607300894,,,,1.4227839269910498,,,1
,,130.3480757348499,,,,2.0,,,1
,,140.98333952875578,,,,2.0,,,1
,,137.33894477534844,,,,2.0,,,1
,,137.0,,,,1.204339769338558,,,1
,,128.0,,,,2.0,,,1
,,155.28231383421073,,,,1.7176861657892797,,,1
,,165.58529682833432,,,,1.5852968283343114,,,1
,,139.74358697230105,,,,1.2564130276989418,,,1
,,163.13204405171095,,,,1.0,,,1
,,156.8689413691957,,,,1.0,,,1
,,123.79739435790778,,,,1.7973943579077787,,,1
,,141.50794869190642,,,,1.4920513080935918,,,1
,,145.0,,,,1.750330775819956,,,1
,,160.3785693433771,,,,2.0,,,1
,,174.02897920462408,,,,2.0,,,1
,,175.14316465027682,,,,1.1431646502768236,,,1
,,175.4668780991231,,,,2.0,,,1
,,126.71943972382054,,,,2.0,,,1
,,121.07231077250547,,,,1.536155386252736,,,1
,,139.28263724696365,,,,1.0,,,1
,,137.5564366545015,,,,1.5564366545014972,,,1
,,134.93887697514228,,,,2.0,,,1
,,141.29494582404234,,,,1.0,,,1
,,178.0,,,,2.0,,,1
,,162.5138553186829,,,,2.0,,,1
,,134.31087890950425,,,,1.310878909504242,,,1
,,170.0,,,,1.1363589475828437,,,1
,,170.9968091806811,,,,2.0,,,1
,,170.42685832879508,,,,2.0,,,1
,,134.8888491202167,,,,1.8888491202166882,,,1
,,126.96958411919204,,,,2.0,,,1
,,135.27312309386022,,,,2.0,,,1
,,121.74802734261743,,,,1.0,,,1
,,161.44142517188882,,,,2.0,,,1
,,137.8415519628101,,,,2.0,,,1
,,166.0622050915257,,,,2.0,,,1
,,133.1772970782828,,,,2.0,,,1
,,127.68861806010742,,,,2.0,,,1
,,137.0,,,,2.0,,,1
,,133.4972498083904,,,,2.0,,,1
,,139.83945323420954,,,,1.0,,,1
,,123.34916677843852,,,,1.349166778438515,,,1
,,147.0,,,,2.0,,,1
,,157.1756720999559,,,,1.1756720999559107,,,1
,,147.48681010829017,,,,2.0,,,1
,,158.71538101717866,,,,2.0,,,1
,,153.0267391169695,,,,1.0,,,1
,,155.79859369078665,,,,2.0,,,1
,,154.99045664693278,,,,1.9904566469327734,,,1
,,168.84939713280306,,,,1.0,,,1
,,148.624147534818,,,,1.3758524651819792,,,1
,,177.0,,,,1.0,,,1
,,158.0,,,,2.0,,,1
,,177.54326940711417,,,,1.0,,,1
,,176.6707693846586,,,,1.3292306153413946,,,1
,,170.0,,,,1.9475182899002723,,,1
,,163.09952742665476,,,,1.0,,,1
,,161.50949741467343,,,,1.0,,,1
,,141.648115165653,,,,1.3518848343470065,,,1
,,178.2943846952157,,,,1.294384695215707,,,1
,,133.0,,,,1.0,,,1
,,144.8753525710072,,,,2.0,,,1
,,133.96141454042365,,,,1.0385854595763608,,,1
,,128.0,,,,2.0,,,1
,,156.46826314867494,,,,2.0,,,1
,,174.92078684999163,,,,1.9207868499916292,,,1
,,154.04705837946003,,,,1.0470583794600188,,,1
,,142.0,,,,1.9805519496319188,,,1
,,123.81120597222656,,,,1.0,,,1
,,141.5855916022815,,,,2.0,,,1
,,121.87165226680564,,,,1.0,,,1
,,133.54294034073422,,,,2.0,,,1
,,153.58051021074505,,,,2.0,,,1
,,175.0,,,,1.4380647464803367,,,1
,,157.8880654218652,,,,1.8880654218652109,,,1
,,127.60950589100499,,,,2.0,,,1
,,170.0,,,,1.5684319543305034,,,1
,,153.2080069665943,,,,1.0,,,1
,,163.0,,,,1.986687611617024,,,1
,,136.25087347171612,,,,2.0,,,1
,,156.0,,,,1.4903435491962393,,,1
,,140.0,,,,1.0911345936809964,,,1
,,148.78518988442283,,,,1.0,,,1
,,120.0,,,,1.5125936968991924,,,1
,,153.0,,,,1.0546283503852223,,,1
,,124.0,,,,1.0572366935168094,,,1
,,137.0690013802874,,,,1.0690013802874159,,,1
,,137.0,,,,2.0,,,1
,,133.0,,,,1.4526952558853157,,,1
,,162.1095590519989,,,,1.0,,,1
,,134.0,,,,2.0,,,1
,,158.0,,,,2.0,,,1
,,125.35134224172607,,,,2.0,,,1
,,166.04785608292366,,,,2.0,,,1
,,122.82364559475309,,,,1.0,,,1
,,172.0,,,,1.2909984886736203,,,1
,,139.4123730133849,,,,1.5876269866151087,,,1
,,145.3588164213517,,,,2.0,,,1
,,161.0,,,,1.6077329584764528,,,1
,,177.0,,,,1.0,,,1
,,132.46000344216174,,,,1.0,,,1
,,127.35775476329371,,,,2.0,,,1
,,174.06390094204838,,,,1.0639009420483738,,,1
,,163.0,,,,1.9256653911139285,,,1
,,139.1153628013057,,,,1.8846371986942962,,,1
,,140.0,,,,1.1303186766563371,,,1
,,161.5277735742438,,,,1.0,,,1
